"state_abbr","division","city","total_population","black_population","perc_black","total_newspapers","black_media_groups","latino_media_groups","black_latino_media","inn_members","nabj_chapters","gun_incidents","gun_incidents_per_capita","murder_by_police","murder_by_police_per_capita","total_newspapers_per_capita","gva_rank","gvpc_rank","pva_rank","pvapc_rank","local_rank","localpc_rank","inn_rank","blm_rank","black_community_rank","newspapers_per_capita_rank"
"AK","Pacific","Adak",226,9,0.0398230088495575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6575,0
"AK","Pacific","Akiachak",573,1,0.00174520069808028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15346,0
"AK","Pacific","Akiak",381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Akutan",731,103,0.140902872777018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3245,0
"AK","Pacific","Alakanuk",813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Aleknagik",179,1,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13074,0
"AK","Pacific","Allakaket",226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Ambler",260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Anaktuvuk Pass",249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Anchor Point",2599,0,0,0,0,0,0,0,0,1,0.000384763370527126,2,0.000769526741054252,0,159,1078,51,168,0,0,0,20,16415,0
"AK","Pacific","Anchorage",242529,14020,0.0444780072765196,4,0,2,2,0,0,46,0.000189668039698345,14,5.7725055560366e-05,1.64928730172474e-05,114,2010,39,1784,15,4242,0,18,6229,4242
"AK","Pacific","Anderson",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Angoon",510,60,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3635,0
"AK","Pacific","Aniak",700,9,0.0128571428571429,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,10314,0
"AK","Pacific","Anvik",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Arctic Village",185,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,16415,0
"AK","Pacific","Atka",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Atqasuk",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Barrow",4457,107,0.0240071797172986,0,0,0,0,0,0,0,0,1,0.00022436616558223,0,0,0,52,615,0,0,0,20,8191,0
"AK","Pacific","Beaver",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Bethel",7857,119,0.0151457299223622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9711,0
"AK","Pacific","Bettles Field",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Big Lake",3079,17,0.00552127314063007,0,0,0,0,0,0,1,0.00032478077297824,0,0,0,159,1274,0,0,0,0,0,20,13112,0
"AK","Pacific","Brevig Mission",384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Buckland",675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Cantwell",199,2,0.0100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11175,0
"AK","Pacific","Central",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chalkyitsik",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chefornak",483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chevak",1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chicken",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chignik",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chignik Lagoon",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chignik Lake",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chitina",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Chugiak",8843,65,0.00735044668099061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12255,0
"AK","Pacific","Circle",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Clam Gulch",365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Clarks Point",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Clear",52,10,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2530,0
"AK","Pacific","Coffman Cove",213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Cold Bay",142,2,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9976,0
"AK","Pacific","Cooper Landing",488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Copper Center",527,8,0.015180265654649,0,0,0,0,0,0,0,0,1,0.00189753320683112,0,0,0,52,58,0,0,0,20,9703,0
"AK","Pacific","Cordova",2903,14,0.00482259731312435,1,0,0,0,0,0,0,0,0,0,0.00034447123665174,0,0,0,0,18,844,0,20,13469,844
"AK","Pacific","Craig",1976,13,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12607,0
"AK","Pacific","Crooked Creek",75,1,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10187,0
"AK","Pacific","Deering",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Delta Junction",4597,39,0.00848379377855123,1,0,0,0,0,0,1,0.000217533173809006,1,0.000217533173809006,0.000217533173809006,159,1807,52,630,18,1333,0,20,11759,1333
"AK","Pacific","Denali National Park",883,6,0.00679501698754247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12497,0
"AK","Pacific","Dillingham",2499,34,0.0136054421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10096,0
"AK","Pacific","Douglas",2259,9,0.00398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13926,0
"AK","Pacific","Dutch Harbor",219,1,0.0045662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13607,0
"AK","Pacific","Eagle",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Eagle River",28462,764,0.0268428079544656,2,0,0,0,0,0,0,0,1,3.51345653854262e-05,7.02691307708524e-05,160,4605,52,2402,17,2856,0,20,7807,2856
"AK","Pacific","Eek",549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Egegik",58,9,0.155172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3024,0
"AK","Pacific","Eielson AFB",3267,96,0.0293847566574839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7556,0
"AK","Pacific","Ekwok",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Elfin Cove",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Elim",268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Elmendorf AFB",6671,952,0.142707240293809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3224,0
"AK","Pacific","Emmonak",866,3,0.00346420323325635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14222,0
"AK","Pacific","Fairbanks",62590,2016,0.0231702756138446,1,0,0,0,0,0,5,7.98849656494648e-05,8,0.000127815945039144,1.5976993129893e-05,155,3301,45,978,18,4260,0,20,8316,4260
"AK","Pacific","False Pass",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Fort Richardson",6245,529,0.0847077662129704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4461,0
"AK","Pacific","Fort Wainwright",9117,1350,0.148075024679171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3141,0
"AK","Pacific","Fort Yukon",561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Gakona",332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Galena",495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Gambell",591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Girdwood",1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Glennallen",906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Goodnews Bay",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Grayling",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Gustavus",454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Haines",2590,0,0,1,0,0,0,0,0,0,0,0,0,0.000386100386100386,0,0,0,0,18,736,0,20,16415,736
"AK","Pacific","Healy",990,8,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11910,0
"AK","Pacific","Holy Cross",220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Homer",10597,60,0.00566197980560536,2,0,0,0,0,0,0,0,0,0,0.000188732660186845,0,0,0,0,17,1505,0,20,13043,1505
"AK","Pacific","Hoonah",808,8,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11238,0
"AK","Pacific","Hooper Bay",1141,3,0.00262927256792287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14756,0
"AK","Pacific","Hope",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Houston",1495,24,0.0160535117056856,0,0,0,0,0,0,1,0.000668896321070234,0,0,0,159,585,0,0,0,0,0,20,9533,0
"AK","Pacific","Hughes",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Huslia",369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Hydaburg",342,4,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10631,0
"AK","Pacific","Hyder",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Iliamna",366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Indian",332,11,0.0331325301204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7165,0
"AK","Pacific","Juneau",29968,311,0.0103777362520021,2,0,0,0,1,0,1,3.33689268553123e-05,1,3.33689268553123e-05,6.67378537106247e-05,159,4221,52,2459,17,2926,10,20,11050,2926
"AK","Pacific","Kake",585,3,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13303,0
"AK","Pacific","Kaktovik",178,2,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10773,0
"AK","Pacific","Kalskag",236,1,0.00423728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13775,0
"AK","Pacific","Kaltag",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Kasigluk",543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Kasilof",2101,0,0,0,0,0,0,0,0,1,0.000475963826749167,1,0.000475963826749167,0,159,843,52,283,0,0,0,20,16415,0
"AK","Pacific","Kenai",15366,112,0.00728881947156059,1,0,0,0,0,0,1,6.5078745281791e-05,0,0,6.5078745281791e-05,159,3573,0,0,18,2960,0,20,12279,2960
"AK","Pacific","Ketchikan",13822,107,0.00774128201418029,1,0,0,0,0,0,0,0,0,0,7.23484300390682e-05,0,0,0,0,18,2803,0,20,12071,2803
"AK","Pacific","Kiana",320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","King Cove",1147,27,0.023539668700959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8259,0
"AK","Pacific","King Salmon",439,5,0.0113895216400911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10734,0
"AK","Pacific","Kipnuk",511,2,0.00391389432485323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13956,0
"AK","Pacific","Kivalina",683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Klawock",908,6,0.0066079295154185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12589,0
"AK","Pacific","Kobuk",140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Kodiak",12839,45,0.00350494586805826,1,0,0,0,0,0,2,0.0001557753719137,0,0,7.78876859568502e-05,158,2307,0,0,18,2709,0,20,14192,2709
"AK","Pacific","Kotlik",853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Kotzebue",3372,93,0.0275800711743772,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,7719,0
"AK","Pacific","Koyuk",291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Koyukuk",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Kwethluk",613,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,16415,0
"AK","Pacific","Kwigillingok",399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Lake Minchumina",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Larsen Bay",42,1,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8213,0
"AK","Pacific","Levelock",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Lower Kalskag",270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Manley Hot Springs",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Manokotak",733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Marshall",261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","McGrath",379,1,0.00263852242744063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14750,0
"AK","Pacific","Mekoryuk",248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Metlakatla",1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Meyers Chuck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"AK","Pacific","Minto",177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Moose Pass",331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Mountain Village",784,32,0.0408163265306122,0,0,0,0,0,0,1,0.00127551020408163,0,0,0,159,262,0,0,0,0,0,20,6500,0
"AK","Pacific","Naknek",468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Napakiak",400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Nenana",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","New Stuyahok",546,41,0.0750915750915751,0,0,0,0,0,0,2,0.00366300366300366,0,0,0,158,70,0,0,0,0,0,20,4777,0
"AK","Pacific","Nightmute",175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Nikolai",143,2,0.013986013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9997,0
"AK","Pacific","Nikolski",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Ninilchik",1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Noatak",415,1,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14908,0
"AK","Pacific","Nome",4346,76,0.0174873446847676,1,0,0,0,0,0,0,0,0,0,0.000230096640589047,0,0,0,0,18,1265,0,20,9228,1265
"AK","Pacific","Nondalton",138,1,0.0072463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12299,0
"AK","Pacific","Noorvik",623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","North Pole",23131,950,0.0410704249708184,0,0,0,0,0,0,0,0,2,8.6464052570144e-05,0,0,0,51,1328,0,0,0,20,6484,0
"AK","Pacific","Northway",459,0,0,0,0,0,0,0,0,1,0.00217864923747277,0,0,0,159,125,0,0,0,0,0,20,16415,0
"AK","Pacific","Nuiqsut",496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Nulato",236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Nunapitchuk",990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Old Harbor",231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Ouzinkie",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Palmer",30540,359,0.0117550753110675,0,0,0,0,0,0,4,0.000130975769482646,3,9.82318271119843e-05,0,156,2568,50,1221,0,0,0,20,10609,0
"AK","Pacific","Pedro Bay",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Pelican",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Perryville",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Petersburg",3257,33,0.0101320233343568,1,0,0,0,0,0,0,0,0,0,0.000307031010132023,0,0,0,0,18,950,0,20,11138,950
"AK","Pacific","Pilot Point",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Pilot Station",573,0,0,0,0,0,0,0,0,0,0,1,0.00174520069808028,0,160,4605,52,63,0,0,0,20,16415,0
"AK","Pacific","Platinum",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Point Baker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"AK","Pacific","Point Hope",636,3,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13520,0
"AK","Pacific","Point Lay",227,4,0.0176211453744493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9209,0
"AK","Pacific","Port Alexander",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Port Alsworth",134,6,0.0447761194029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6211,0
"AK","Pacific","Port Heiden",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Port Lions",178,0,0,0,0,0,0,0,0,1,0.00561797752808989,0,0,0,159,44,0,0,0,0,0,20,16415,0
"AK","Pacific","Prudhoe Bay",1314,28,0.0213089802130898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8569,0
"AK","Pacific","Quinhagak",876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Rampart",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Red Devil",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Ruby",185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Russian Mission",257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Saint George Island",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Saint Marys",902,0,0,0,0,0,0,0,0,0,0,1,0.00110864745011086,0,0,0,52,121,0,0,0,20,16415,0
"AK","Pacific","Saint Michael",427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Saint Paul Island",395,7,0.0177215189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9198,0
"AK","Pacific","Salcha",1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Sand Point",1309,10,0.00763941940412529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12121,0
"AK","Pacific","Savoonga",975,4,0.0041025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13851,0
"AK","Pacific","Scammon Bay",605,2,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14323,0
"AK","Pacific","Selawik",792,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,16415,0
"AK","Pacific","Seldovia",365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Seward",4309,66,0.0153167788349965,1,0,0,0,0,0,0,0,1,0.000232072406590856,0.000232072406590856,160,4605,52,599,18,1249,0,20,9678,1249
"AK","Pacific","Shageluk",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Shaktoolik",302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Sheldon Point",158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Shishmaref",498,2,0.00401606425702811,0,0,0,0,0,0,1,0.00200803212851406,0,0,0,159,140,0,0,0,0,0,20,13908,0
"AK","Pacific","Shungnak",292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Sitka",8640,80,0.00925925925925926,1,0,0,0,0,0,0,0,0,0,0.000115740740740741,0,0,0,0,18,2159,0,20,11471,2159
"AK","Pacific","Skagway",1107,44,0.039747064137308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6584,0
"AK","Pacific","Skwentna",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Sleetmute",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Soldotna",17014,127,0.00746444104854825,0,0,0,0,0,0,1,5.87751263665217e-05,0,0,0,159,3699,0,0,0,0,0,20,12199,0
"AK","Pacific","South Naknek",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Stebbins",615,10,0.016260162601626,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,9492,0
"AK","Pacific","Sterling",3190,0,0,0,0,0,0,0,0,0,0,1,0.000313479623824451,0,160,4605,52,457,0,0,0,20,16415,0
"AK","Pacific","Stevens Village",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Sutton",1401,10,0.00713775874375446,0,0,0,0,0,0,0,0,1,0.000713775874375446,0,160,4605,52,184,0,0,0,20,12338,0
"AK","Pacific","Talkeetna",1721,11,0.00639163277164439,0,0,0,0,0,0,0,0,0,0,0,160,4605,0,0,0,0,0,20,12681,0
"AK","Pacific","Tanacross",153,6,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6631,0
"AK","Pacific","Tanana",214,1,0.00467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13546,0
"AK","Pacific","Tatitlek",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
"AK","Pacific","Teller",238,3,0.0126050420168067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10385,0
"AK","Pacific","Tenakee Springs",137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16415,0
