"state_abbr","division","city","total_population","black_population","perc_black","total_newspapers","black_media_groups","latino_media_groups","black_latino_media","inn_members","nabj_chapters","gun_incidents","gun_incidents_per_capita","murder_by_police","murder_by_police_per_capita","total_newspapers_per_capita","gva_rank","gvpc_rank","pva_rank","pvapc_rank","local_rank","localpc_rank","inn_rank","blm_rank","black_community_rank","newspapers_per_capita_rank"
"OK","West South Central","Bromide",137,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Buffalo",1673,1,0.000597728631201434,,,,0,,,,,,,,,,,,,,,21,16253,
"OK","West South Central","Bunch",1242,0,0,,,,0,,,,,1,0.000805152979066023,,,,54,162,,,,21,16505,
"OK","West South Central","Burbank",446,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Burlington",423,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Burneyville",1533,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Burns Flat",2410,111,0.0460580912863071,,,,0,,,,,,,,,,,,,,,21,6174,
"OK","West South Central","Butler",633,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Byars",703,13,0.0184921763869132,,,,0,,,,,1,0.00142247510668563,,,,54,84,,,,21,9120,
"OK","West South Central","Cache",4998,175,0.0350140056022409,,,,0,,,,,2,0.00040016006402561,,,,53,335,,,,21,7061,
"OK","West South Central","Caddo",2869,5,0.00174276751481352,,,,0,,,,,,,,,,,,,,,21,15437,
"OK","West South Central","Calera",4926,54,0.0109622411693057,,,,0,,,,,,,,,,,,,,,21,10936,
"OK","West South Central","Calumet",1718,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Calvin",935,29,0.0310160427807487,,,,0,,,,,,,,,,,,,,,21,7447,
"OK","West South Central","Camargo",249,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cameron",2467,7,0.00283745439805432,,,,0,,,,,,,,,,,,,,,21,14716,
"OK","West South Central","Canadian",1377,69,0.0501089324618736,,,,0,,,,,,,,,,,,,,,21,5924,
"OK","West South Central","Caney",873,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Canton",1125,0,0,1,,,0,,,1,0.000888888888888889,,,0.000888888888888889,159,398,,,18,209,,21,16505,209
"OK","West South Central","Canute",1131,11,0.00972590627763042,,,,0,,,,,,,,,,,,,,,21,11378,
"OK","West South Central","Carmen",469,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Carnegie",2983,30,0.0100569896077774,1,,,0,,,,,,,0.000335232986925914,,,,,18,868,,21,11255,868
"OK","West South Central","Carney",923,5,0.00541711809317443,,,,0,,,,,,,,,,,,,,,21,13256,
"OK","West South Central","Carrier",175,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Carter",590,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cartwright",1549,13,0.00839251129761136,,,,0,,,,,,,,,,,,,,,21,11879,
"OK","West South Central","Cashion",1848,5,0.00270562770562771,,,,0,,,,,,,,,,,,,,,21,14796,
"OK","West South Central","Castle",725,79,0.108965517241379,,,,0,,,,,,,,,,,,,,,21,3851,
"OK","West South Central","Catoosa",8977,148,0.0164865768073967,,,,0,,,,,1,0.000111395789239167,,,,54,1065,,,,21,9525,
"OK","West South Central","Cement",1511,23,0.0152217074784911,,,,0,,,,,,,,,,,,,,,21,9772,
"OK","West South Central","Centrahoma",143,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Chandler",7673,280,0.0364915939006907,1,,,0,,,,,,,0.000130327121073895,,,,,18,2000,,21,6921,2000
"OK","West South Central","Chattanooga",600,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Checotah",9369,353,0.0376774468993489,1,,,0,,,,,,,0.00010673497705198,,,,,18,2272,,21,6797,2272
"OK","West South Central","Chelsea",5842,8,0.00136939404313591,1,,,0,,,,,1,0.000171174255391989,0.000171174255391989,,,54,737,18,1644,,21,15718,1644
"OK","West South Central","Cherokee",2048,6,0.0029296875,1,,,0,,,0,0,,,0.00048828125,160,4605,,,18,557,,21,14659,557
"OK","West South Central","Chester",420,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cheyenne",1519,1,0.000658327847267939,,,,0,,,,,,,,,,,,,,,21,16210,
"OK","West South Central","Chickasha",20190,1225,0.0606736007924715,1,,,0,,,3,0.000148588410104012,3,0.000148588410104012,4.95294700346706e-05,157,2378,52,833,18,3319,,21,5373,3319
"OK","West South Central","Choctaw",24407,1261,0.0516655057975171,1,,,0,,,3,0.000122915557012333,1,4.09718523374442e-05,4.09718523374442e-05,157,2672,54,2121,18,3509,,21,5834,3509
"OK","West South Central","Chouteau",4845,17,0.00350877192982456,,,,0,,,,,,,,,,,,,,,21,14276,
"OK","West South Central","Claremore",46580,519,0.0109662353838818,1,,,0,,,2,4.293688278231e-05,1,2.1468441391155e-05,2.1468441391155e-05,158,4036,54,2792,18,4088,,21,10933,4088
"OK","West South Central","Clarita",63,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Clayton",1586,0,0,1,,,0,,,,,,,0.000630517023959647,,,,,18,379,,21,16505,379
"OK","West South Central","Cleo Springs",512,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cleveland",7293,63,0.00863842040312628,1,,,0,,,,,,,0.000137117784176608,,,,,18,1927,,21,11779,1927
"OK","West South Central","Clinton",10092,436,0.0432025366627031,1,,,0,,,,,1,9.90883868410622e-05,9.90883868410622e-05,,,54,1177,18,2381,,21,6380,2381
"OK","West South Central","Coalgate",4126,9,0.00218128938439166,1,,,0,,,,,,,0.000242365487154629,,,,,18,1195,,21,15156,1195
"OK","West South Central","Colbert",3302,178,0.0539067231980618,,,,0,,,1,0.000302846759539673,1,0.000302846759539673,,159,1359,54,461,,,,21,5709,
"OK","West South Central","Colcord",5547,35,0.00630971696412475,,,,0,,,,,,,,,,,,,,,21,12807,
"OK","West South Central","Coleman",1143,12,0.010498687664042,,,,0,,,,,,,,,,,,,,,21,11092,
"OK","West South Central","Collinsville",20226,225,0.0111242954612875,,,,0,,,,,,,,,,,,,,,21,10886,
"OK","West South Central","Colony",223,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Comanche",5158,12,0.00232648313299729,1,,,0,,,2,0.000387747188832881,,,0.00019387359441644,158,1063,,,18,1464,,21,15051,1464
"OK","West South Central","Commerce",2550,23,0.00901960784313726,,,,0,,,,,,,,,,,,,,,21,11629,
"OK","West South Central","Connerville",175,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cookson",1156,5,0.00432525951557093,,,,0,,,1,0.000865051903114187,1,0.000865051903114187,,159,417,54,156,,,,21,13808,
"OK","West South Central","Copan",1751,4,0.00228440890919475,,,,0,,,,,,,,,,,,,,,21,15083,
"OK","West South Central","Cordell",3189,22,0.00689871433051113,1,,,0,,,1,0.000313577924114142,1,0.000313577924114142,0.000313577924114142,159,1316,54,447,18,934,,21,12530,934
"OK","West South Central","Corn",811,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Council Hill",1383,110,0.0795372378886479,,,,0,,,,,,,,,,,,,,,21,4668,
"OK","West South Central","Countyline",34,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Covington",737,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Coweta",15380,473,0.0307542262678804,,,,0,,,,,,,,,,,,,,,21,7469,
"OK","West South Central","Coyle",1446,258,0.178423236514523,,,,0,,,,,,,,,,,,,,,21,2728,
"OK","West South Central","Crawford",207,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Crescent",3735,111,0.029718875502008,,,,0,,,,,,,,,,,,,,,21,7585,
"OK","West South Central","Cromwell",321,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Crowder",477,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cushing",11534,406,0.0352002774406104,1,,,0,,,0,0,2,0.000173400381480839,8.67001907404196e-05,160,4605,53,726,18,2563,,21,7046,2563
"OK","West South Central","Custer City",611,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Cyril",1674,0,0,1,,,0,,,,,,,0.000597371565113501,,,,,18,417,,21,16505,417
"OK","West South Central","Dacoma",102,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Daisy",184,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Davenport",947,20,0.0211193241816262,,,,0,,,,,,,,,,,,,,,21,8675,
"OK","West South Central","Davidson",537,43,0.0800744878957169,,,,0,,,,,,,,,,,,,,,21,4652,
"OK","West South Central","Davis",4333,124,0.0286175859681514,1,,,0,,,2,0.000461573967228248,,,0.000230786983614124,158,879,,,18,1257,,21,7692,1257
"OK","West South Central","Deer Creek",308,22,0.0714285714285714,,,,0,,,,,,,,,,,,,,,21,4955,
"OK","West South Central","Delaware",1103,3,0.00271985494106981,,,,0,,,,,1,0.000906618313689937,,,,54,151,,,,21,14785,
"OK","West South Central","Depew",1686,32,0.0189798339264531,,,,0,,,,,,,,,,,,,,,21,9017,
"OK","West South Central","Devol",345,5,0.0144927536231884,,,,0,,,,,,,,,,,,,,,21,9949,
"OK","West South Central","Dewar",921,17,0.0184581976112921,,,,0,,,,,,,,,,,,,,,21,9129,
"OK","West South Central","Dewey",4833,28,0.00579350300020691,,,,0,,,2,0.000413821642871922,,,,158,995,,,,,,21,13063,
"OK","West South Central","Dill City",530,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Disney",206,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Dougherty",199,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Douglas",325,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Dover",780,59,0.0756410256410256,,,,0,,,,,,,,,,,,,,,21,4805,
"OK","West South Central","Drummond",717,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Drumright",3696,68,0.0183982683982684,1,,,0,,,,,,,0.000270562770562771,,,,,18,1075,,21,9142,1075
"OK","West South Central","Duke",479,5,0.0104384133611691,,,,0,,,,,,,,,,,,,,,21,11115,
"OK","West South Central","Duncan",27748,698,0.0251549661236846,1,,,0,,,3,0.000108115900245063,,,3.60386334150209e-05,157,2882,,,18,3658,,21,8100,3658
"OK","West South Central","Durant",25612,467,0.0182336404810245,1,,,0,,,1,3.90441980321724e-05,,,3.90441980321724e-05,159,4109,,,18,3574,,21,9182,3574
"OK","West South Central","Durham",144,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Dustin",870,10,0.0114942528735632,,,,0,,,,,,,,,,,,,,,21,10777,
"OK","West South Central","Eagletown",1169,40,0.0342172797262618,,,,0,,,,,,,,,,,,,,,21,7117,
"OK","West South Central","Eakly",503,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Earlsboro",1833,63,0.0343698854337152,,,,0,,,,,,,,,,,,,,,21,7101,
"OK","West South Central","Edmond",137120,7642,0.0485457022936214,1,,,1,,1,5,3.64644107351225e-05,3,2.18786464410735e-05,7.2928821470245e-06,155,4158,52,2768,18,4588,,20,6028,4588
"OK","West South Central","El Reno",21416,1333,0.0622431826671647,1,,,0,,,,,,,4.66940605155024e-05,,,,,18,3381,,21,5304,3381
"OK","West South Central","Eldorado",514,7,0.0136186770428016,,,,0,,,,,,,,,,,,,,,21,10171,
"OK","West South Central","Elgin",5447,365,0.0670093629520837,,,,0,,,,,,,,,,,,,,,21,5127,
"OK","West South Central","Elk City",14225,344,0.024182776801406,1,,,0,,,,,,,7.0298769771529e-05,,,,,18,2854,,21,8232,2854
"OK","West South Central","Elmer",162,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Elmore City",2817,78,0.0276890308839191,,,,0,,,,,,,,,,,,,,,21,7771,
"OK","West South Central","Enid",54170,1418,0.0521404326104412,1,,,0,,,5,9.23020121838656e-05,3,5.53812073103194e-05,1.84604024367731e-05,155,3112,52,1779,18,4170,,21,5808,4170
"OK","West South Central","Erick",1408,6,0.00426136363636364,,,,0,,,,,,,,,,,,,,,21,13851,
"OK","West South Central","Eucha",2894,33,0.0114029025570145,,,,0,,,,,,,,,,,,,,,21,10810,
"OK","West South Central","Eufaula",9647,126,0.0130610552503369,1,,,0,,,,,1,0.000103659168653467,0.000103659168653467,,,54,1133,18,2316,,21,10332,2316
"OK","West South Central","Fairfax",1607,23,0.014312383322962,,,,0,,,1,0.000622277535780958,1,0.000622277535780958,,159,635,54,215,,,,21,9993,
"OK","West South Central","Fairland",3121,5,0.00160205062479974,1,,,0,,,4,0.00128164049983979,1,0.000320410124959949,0.000320410124959949,156,260,54,439,18,908,,21,15524,908
"OK","West South Central","Fairmont",736,10,0.0135869565217391,,,,0,,,,,,,,,,,,,,,21,10181,
"OK","West South Central","Fairview",3549,32,0.00901662440123979,1,,,0,,,,,,,0.000281769512538743,,,,,18,1036,,21,11630,1036
"OK","West South Central","Fanshawe",190,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Fargo",708,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Faxon",612,40,0.065359477124183,,,,0,,,,,,,,,,,,,,,21,5193,
"OK","West South Central","Fay",390,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Felt",185,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Finley",386,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Fittstown",111,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Fitzhugh",316,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Fletcher",2927,73,0.0249402118209771,,,,0,,,,,,,,,,,,,,,21,8135,
"OK","West South Central","Forgan",773,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Fort Cobb",1876,67,0.0357142857142857,,,,0,,,,,,,,,,,,,,,21,7004,
"OK","West South Central","Fort Gibson",8662,76,0.00877395520664973,,,,0,,,1,0.000115446779034865,1,0.000115446779034865,,159,2769,54,1033,,,,21,11723,
"OK","West South Central","Fort Sill",10995,2049,0.186357435197817,,,,0,,,,,,,,,,,,,,,21,2633,
"OK","West South Central","Fort Supply",1275,143,0.112156862745098,,,,0,,,,,,,,,,,,,,,21,3771,
"OK","West South Central","Fort Towson",1650,35,0.0212121212121212,,,,0,,,,,,,,,,,,,,,21,8654,
"OK","West South Central","Foss",521,0,0,,,,0,,,,,1,0.00191938579654511,,,,54,56,,,,21,16505,
"OK","West South Central","Foster",615,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Francis",495,3,0.00606060606060606,,,,0,,,,,,,,,,,,,,,21,12929,
"OK","West South Central","Frederick",4377,343,0.0783641763765136,1,,,0,,,,,,,0.000228466986520448,,,,,18,1276,,21,4709,1276
"OK","West South Central","Freedom",596,0,0,1,,,0,,,,,,,0.00167785234899329,,,,,18,45,,21,16505,45
"OK","West South Central","Gage",889,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Gans",1169,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Garber",1061,5,0.00471253534401508,1,,,0,,,,,,,0.000942507068803016,,,,,18,183,,21,13610,183
"OK","West South Central","Garvin",1142,12,0.010507880910683,,,,0,,,,,,,,,,,,,,,21,11089,
"OK","West South Central","Gate",241,10,0.04149377593361,,,,0,,,,,,,,,,,,,,,21,6503,
"OK","West South Central","Geary",1741,34,0.0195290063182079,1,,,0,,,,,,,0.000574382538770821,,,,,18,439,,21,8919,439
"OK","West South Central","Geronimo",1660,59,0.0355421686746988,,,,0,,,,,,,,,,,,,,,21,7012,
"OK","West South Central","Glencoe",2308,2,0.000866551126516464,,,,0,,,,,,,,,,,,,,,21,16063,
"OK","West South Central","Glenpool",12477,232,0.0185942133525687,,,,0,,,,,,,,,,,,,,,21,9096,
"OK","West South Central","Goltry",332,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Goodwell",1638,55,0.0335775335775336,,,,0,,,,,,,,,,,,,,,21,7186,
"OK","West South Central","Gore",3328,82,0.0246394230769231,,,,0,,,,,,,,,,,,,,,21,8183,
"OK","West South Central","Gotebo",349,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Gould",226,1,0.00442477876106195,,,,0,,,,,,,,,,,,,,,21,13762,
"OK","West South Central","Gracemont",1089,1,0.000918273645546373,,,,0,,,,,,,,,,,,,,,21,16038,
"OK","West South Central","Graham",110,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Grandfield",1018,108,0.106090373280943,,,,0,,,,,,,,,,,,,,,21,3935,
"OK","West South Central","Granite",2280,221,0.0969298245614035,,,,0,,,,,,,,,,,,,,,21,4143,
"OK","West South Central","Grant",690,176,0.255072463768116,,,,0,,,1,0.00144927536231884,2,0.00289855072463768,,159,220,53,30,,,,21,1933,
"OK","West South Central","Greenfield",181,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Grove",15437,69,0.00446978039774568,1,,,0,,,,,1,6.47794260542852e-05,6.47794260542852e-05,,,54,1614,18,2967,,21,13745,2967
"OK","West South Central","Guthrie",22935,2385,0.103989535644212,1,,,0,,,3,0.00013080444735121,2,8.72029649008066e-05,4.36014824504033e-05,157,2570,53,1279,18,3454,,21,3986,3454
"OK","West South Central","Guymon",13127,450,0.0342804905919098,1,,,0,,,1,7.61788679820218e-05,1,7.61788679820218e-05,7.61788679820218e-05,159,3373,54,1410,18,2735,,21,7111,2735
"OK","West South Central","Haileyville",744,0,0,,,,0,,,1,0.00134408602150538,,,,159,240,,,,,,21,16505,
"OK","West South Central","Hallett",117,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hammon",1171,8,0.00683176771989752,,,,0,,,,,,,,,,,,,,,21,12565,
"OK","West South Central","Hanna",456,6,0.0131578947368421,,,,0,,,,,,,,,,,,,,,21,10308,
"OK","West South Central","Hardesty",443,0,0,,,,0,,,0,0,,,,160,4605,,,,,,21,16505,
"OK","West South Central","Harrah",11803,98,0.0083029738202152,,,,0,,,1,8.47242226552571e-05,,,,159,3221,,,,,,21,11907,
"OK","West South Central","Hartshorne",3472,72,0.0207373271889401,,,,0,,,,,,,,,,,,,,,21,8732,
"OK","West South Central","Haskell",5368,247,0.0460134128166915,,,,0,,,,,,,,,,,,,,,21,6177,
"OK","West South Central","Hastings",353,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Haworth",2455,299,0.121792260692464,,,,0,,,,,1,0.000407331975560081,,,,54,332,,,,21,3582,
"OK","West South Central","Headrick",178,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Healdton",3519,36,0.010230179028133,2,,,0,,,,,1,0.000284171639670361,0.000568343279340722,,,54,488,17,446,,21,11188,446
"OK","West South Central","Heavener",5463,46,0.00842028189639392,1,,,0,,,,,,,0.000183049606443346,,,,,18,1546,,21,11868,1546
"OK","West South Central","Helena",1583,175,0.110549589387239,,,,0,,,,,,,,,,,,,,,21,3809,
"OK","West South Central","Hendrix",1111,35,0.0315031503150315,,,,0,,,,,,,,,,,,,,,21,7389,
"OK","West South Central","Hennepin",121,59,0.487603305785124,,,,0,,,,,,,,,,,,,,,21,755,
"OK","West South Central","Hennessey",4345,3,0.000690448791714615,1,,,0,,,1,0.000230149597238205,,,0.000230149597238205,159,1718,,,18,1264,,21,16188,1264
"OK","West South Central","Henryetta",9683,256,0.0264380873696169,1,,,0,,,0,0,2,0.000206547557575132,0.000103273778787566,160,4605,53,633,18,2324,,21,7940,2324
"OK","West South Central","Hillsdale",104,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hinton",5126,61,0.0119001170503316,1,,,0,,,,,,,0.000195083886071011,,,,,18,1456,,21,10643,1456
"OK","West South Central","Hitchcock",161,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hitchita",130,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hobart",3969,159,0.0400604686318972,,,,0,,,,,,,,,,,,,,,21,6616,
"OK","West South Central","Hodgen",1217,95,0.0780608052588332,,,,0,,,,,,,,,,,,,,,21,4716,
"OK","West South Central","Holdenville",8051,643,0.0798658551732704,,,,0,,,0,0,,,,160,4605,,,,,,21,4660,
"OK","West South Central","Hollis",2352,253,0.107568027210884,,,,0,,,,,,,,,,,,,,,21,3888,
"OK","West South Central","Hollister",60,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hominy",4252,391,0.0919567262464722,1,,,0,,,,,,,0.000235183443085607,,,,,18,1229,,21,4287,1229
"OK","West South Central","Honobia",74,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Hooker",2935,9,0.0030664395229983,,,,0,,,,,,,,,,,,,,,21,14562,
"OK","West South Central","Hopeton",45,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Howe",2953,40,0.0135455469014561,,,,0,,,,,,,,,,,,,,,21,10189,
"OK","West South Central","Hugo",8108,1221,0.150592007893439,1,,,0,,,2,0.000246669955599408,,,0.000123334977799704,158,1621,,,18,2078,,21,3118,2078
"OK","West South Central","Hulbert",6119,25,0.00408563490766465,,,,0,,,,,,,,,,,,,,,21,13949,
"OK","West South Central","Hunter",258,0,0,,,,0,,,1,0.00387596899224806,,,,159,67,,,,,,21,16505,
"OK","West South Central","Hydro",2556,31,0.0121283255086072,,,,0,,,,,,,,,,,,,,,21,10587,
"OK","West South Central","Idabel",9564,1626,0.170012547051443,2,,,0,,,,,,,0.000209117524048515,,,,,17,1384,,21,2843,1384
"OK","West South Central","Indiahoma",1559,15,0.00962155227710071,,,,0,,,,,,,,,,,,,,,21,11417,
"OK","West South Central","Indianola",876,17,0.0194063926940639,,,,0,,,,,,,,,,,,,,,21,8939,
"OK","West South Central","Inola",7200,31,0.00430555555555556,,,,0,,,1,0.000138888888888889,,,,159,2482,,,,,,21,13817,
"OK","West South Central","Isabella",334,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Jay",7690,32,0.00416124837451235,1,,,0,,,2,0.000260078023407022,1,0.000130039011703511,0.000130039011703511,158,1561,54,932,18,2001,,21,13900,2001
"OK","West South Central","Jenks",18653,626,0.0335602852088136,,,,0,,,3,0.000160832037741918,,,,157,2269,,,,,,21,7187,
"OK","West South Central","Jennings",2268,12,0.00529100529100529,,,,0,,,0,0,,,,160,4605,,,,,,21,13315,
"OK","West South Central","Jet",461,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Jones",5994,286,0.0477143810477144,,,,0,,,,,,,,,,,,,,,21,6081,
"OK","West South Central","Kansas",2489,10,0.00401767778224186,,,,0,,,,,,,,,,,,,,,21,13995,
"OK","West South Central","Kaw City",648,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Kellyville",3768,4,0.00106157112526539,,,,0,,,,,1,0.000265392781316348,,,,54,528,,,,21,15931,
"OK","West South Central","Kemp",182,3,0.0164835164835165,,,,0,,,,,,,,,,,,,,,21,9526,
"OK","West South Central","Kenefic",658,7,0.0106382978723404,,,,0,,,,,,,,,,,,,,,21,11045,
"OK","West South Central","Kenton",42,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Keota",2636,6,0.00227617602427921,,,,0,,,,,,,,,,,,,,,21,15090,
"OK","West South Central","Kerrick",0,0,,,,,0,,,,,,,,,,,,,,,21,,
"OK","West South Central","Ketchum",301,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Keyes",385,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Kiefer",2652,17,0.00641025641025641,,,,0,,,,,,,,,,,,,,,21,12760,
"OK","West South Central","Kingfisher",7416,133,0.0179341963322546,1,,,0,,,,,,,0.000134843581445523,,,,,18,1950,,21,9231,1950
"OK","West South Central","Kingston",7460,91,0.0121983914209115,,,,0,,,,,,,,,,,,,,,21,10566,
"OK","West South Central","Kinta",1128,48,0.0425531914893617,,,,0,,,,,,,,,,,,,,,21,6425,
"OK","West South Central","Kiowa",1274,36,0.0282574568288854,,,,0,,,1,0.000784929356357928,2,0.00156985871271586,,159,477,53,76,,,,21,7727,
"OK","West South Central","Konawa",3076,48,0.0156046814044213,1,,,0,,,,,,,0.000325097529258778,,,,,18,894,,21,9704,894
"OK","West South Central","Krebs",1741,19,0.0109132682366456,,,,0,,,,,,,,,,,,,,,21,10949,
"OK","West South Central","Kremlin",471,1,0.00212314225053079,,,,0,,,,,,,,,,,,,,,21,15199,
"OK","West South Central","Lahoma",1015,13,0.012807881773399,,,,0,,,,,,,,,,,,,,,21,10413,
"OK","West South Central","Lamar",302,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lamont",484,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lane",748,0,0,,,,0,,,,,1,0.00133689839572193,,,,54,95,,,,21,16505,
"OK","West South Central","Langley",698,8,0.0114613180515759,,,,0,,,,,,,,,,,,,,,21,10789,
"OK","West South Central","Langston",1022,854,0.835616438356164,,,,0,,,,,,,,,,,,,,,21,110,
"OK","West South Central","Laverne",2155,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lawton",91325,17605,0.184320942639141,1,,,0,,,39,0.000427046263345196,5,5.47495209416918e-05,1.09499041883384e-05,121,962,50,1796,18,4445,,21,2662,4445
"OK","West South Central","Lebanon",403,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Leedey",872,0,0,,,,0,,,,,1,0.00114678899082569,,,,54,113,,,,21,16505,
"OK","West South Central","Leflore",150,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lehigh",403,2,0.00496277915632754,,,,0,,,,,,,,,,,,,,,21,13488,
"OK","West South Central","Lenapah",410,7,0.0170731707317073,,,,0,,,,,,,,,,,,,,,21,9392,
"OK","West South Central","Leon",200,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lequire",161,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lexington",9986,625,0.0625876226717404,,,,0,,,,,,,,,,,,,,,21,5290,
"OK","West South Central","Lindsay",6669,9,0.00134952766531714,1,,,0,,,,,1,0.000149947518368571,0.000149947518368571,,,54,828,18,1822,,21,15731,1822
"OK","West South Central","Loco",418,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Locust Grove",6515,62,0.00951650038372985,,,,0,,,2,0.000306983883346124,,,,158,1342,,,,,,21,11453,
"OK","West South Central","Lone Grove",3987,146,0.036619011788312,1,,,0,,,,,,,0.000250815149235014,,,,,18,1160,,21,6908,1160
"OK","West South Central","Lone Wolf",841,11,0.0130796670630202,,,,0,,,,,,,,,,,,,,,21,10326,
"OK","West South Central","Longdale",759,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Lookeba",706,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Loveland",68,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"OK","West South Central","Loyal",383,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
