"state_abbr","division","County","City","zip","longitude","latitude"
"MI","East North Central","Macomb County","Harrison Township","48045",-82.82,42.59
"MI","East North Central","Macomb County","Macomb","48042",-82.92,42.67
"MI","East North Central","Macomb County","Macomb","48044",-82.93,42.65
"MI","East North Central","Macomb County","Mount Clemens","48043",-82.88,42.6
"MI","East North Central","Macomb County","New Baltimore","48047",-82.78,42.68
"MI","East North Central","Macomb County","New Baltimore","48051",-82.81,42.68
"MI","East North Central","Macomb County","New Haven","48048",-82.8,42.74
"MI","East North Central","Macomb County","New Haven","48050",-82.8,42.79
"MI","East North Central","Macomb County","Ray","48096",-82.92,42.76
"MI","East North Central","Macomb County","Richmond","48062",-82.8,42.85
"MI","East North Central","Macomb County","Romeo","48065",-83.04,42.84
"MI","East North Central","Macomb County","Roseville","48066",-82.94,42.51
"MI","East North Central","Macomb County","Saint Clair Shores","48080",-82.9,42.47
"MI","East North Central","Macomb County","Saint Clair Shores","48081",-82.9,42.49
"MI","East North Central","Macomb County","Saint Clair Shores","48082",-82.88,42.52
"MI","East North Central","Macomb County","Sterling Heights","48310",-83.07,42.56
"MI","East North Central","Macomb County","Sterling Heights","48312",-83.01,42.56
"MI","East North Central","Macomb County","Sterling Heights","48313",-83.01,42.6
"MI","East North Central","Macomb County","Sterling Heights","48314",-83.05,42.61
"MI","East North Central","Macomb County","Utica","48315",-83,42.67
"MI","East North Central","Macomb County","Utica","48316",-83.06,42.69
"MI","East North Central","Macomb County","Utica","48317",-83.05,42.64
"MI","East North Central","Macomb County","Warren","48088",-82.98,42.52
"MI","East North Central","Macomb County","Warren","48089",-83,42.47
"MI","East North Central","Macomb County","Warren","48091",-83.05,42.47
"MI","East North Central","Macomb County","Warren","48092",-83.06,42.51
"MI","East North Central","Macomb County","Warren","48093",-83.02,42.51
"MI","East North Central","Macomb County","Washington","48094",-83.04,42.74
"MI","East North Central","Macomb County","Washington","48095",-83.04,42.78
"MI","East North Central","Manistee County","Arcadia","49613",-86.2,44.51
"MI","East North Central","Manistee County","Bear Lake","49614",-86.1,44.4
"MI","East North Central","Manistee County","Brethren","49619",-86,44.3
"MI","East North Central","Manistee County","Copemish","49625",-85.9,44.4
"MI","East North Central","Manistee County","Eastlake","49626",-86.3,44.24
"MI","East North Central","Manistee County","Filer City","49634",-86.289,44.215
"MI","East North Central","Manistee County","Kaleva","49645",-86,44.4
"MI","East North Central","Manistee County","Manistee","49660",-86.2,44.2
"MI","East North Central","Manistee County","Onekama","49675",-86.22,44.37
"MI","East North Central","Manistee County","Wellston","49689",-85.9,44.2
"MI","East North Central","Marquette County","Big Bay","49808",-87.836,46.848
"MI","East North Central","Marquette County","Champion","49814",-87.9,46.6
"MI","East North Central","Marquette County","Gwinn","49841",-87.5,46.3
"MI","East North Central","Marquette County","Ishpeming","49849",-87.8,46.6
"MI","East North Central","Marquette County","Little Lake","49833",-87.32,46.29
"MI","East North Central","Marquette County","Marquette","49855",-87.3,46.6
"MI","East North Central","Marquette County","Michigamme","49861",-88.2,46.7
"MI","East North Central","Marquette County","Negaunee","49866",-87.6,46.5
"MI","East North Central","Marquette County","Palmer","49871",-87.59,46.441
"MI","East North Central","Marquette County","Republic","49879",-88,46.4
"MI","East North Central","Marquette County","Skandia","49885",-87.2,46.3
"MI","East North Central","Mason County","Branch","49402",-86.1,43.9
"MI","East North Central","Mason County","Custer","49405",-86.2,43.9
"MI","East North Central","Mason County","Fountain","49410",-86.15,44.01
"MI","East North Central","Mason County","Free Soil","49411",-86.3,44.1
"MI","East North Central","Mason County","Ludington","49431",-86.4,44
"MI","East North Central","Mason County","Scottville","49454",-86.3,43.9
"MI","East North Central","Mason County","Walhalla","49458",-86.098,43.95
"MI","East North Central","Mecosta County","Barryton","49305",-85.15,43.75
"MI","East North Central","Mecosta County","Big Rapids","49307",-85.5,43.7
"MI","East North Central","Mecosta County","Mecosta","49332",-85.3,43.6
"MI","East North Central","Mecosta County","Morley","49336",-85.4,43.5
"MI","East North Central","Mecosta County","Paris","49338",-85.6,43.8
"MI","East North Central","Mecosta County","Remus","49340",-85.1,43.6
"MI","East North Central","Mecosta County","Rodney","49342",-85.33,43.69
"MI","East North Central","Mecosta County","Stanwood","49346",-85.4,43.6
"MI","East North Central","Menominee County","Carney","49812",-87.5,45.6
"MI","East North Central","Menominee County","Daggett","49821",-87.6,45.5
"MI","East North Central","Menominee County","Hermansville","49847",-87.6,45.7
"MI","East North Central","Menominee County","Ingalls","49848",-87.64,45.37
"MI","East North Central","Menominee County","Menominee","49858",-87.6,45.2
"MI","East North Central","Menominee County","Nadeau","49863",-87.5532,45.6111
"MI","East North Central","Menominee County","Perronville","49873",-87.5,45.9
"MI","East North Central","Menominee County","Powers","49874",-87.51,45.7
"MI","East North Central","Menominee County","Spalding","49886",-87.49,45.71
"MI","East North Central","Menominee County","Stephenson","49887",-87.6,45.5
"MI","East North Central","Menominee County","Wallace","49893",-87.6,45.3
"MI","East North Central","Menominee County","Wilson","49896",-87.4,45.7
"MI","East North Central","Midland County","Coleman","48618",-84.6,43.7
"MI","East North Central","Midland County","Hope","48628",-84.33,43.8
"MI","East North Central","Midland County","Midland","48640",-84.4,43.6
"MI","East North Central","Midland County","Midland","48642",-84.2,43.7
"MI","East North Central","Midland County","Sanford","48657",-84.4,43.7
"MI","East North Central","Missaukee County","Falmouth","49632",-85,44.2
"MI","East North Central","Missaukee County","Lake City","49651",-85.1,44.4
"MI","East North Central","Missaukee County","Mc Bain","49657",-85.2,44.2
"MI","East North Central","Missaukee County","Merritt","49667",-84.9,44.4
"MI","East North Central","Monroe County","Carleton","48117",-83.4,42
"MI","East North Central","Monroe County","Dundee","48131",-83.7,42
"MI","East North Central","Monroe County","Erie","48133",-83.49,41.79
"MI","East North Central","Monroe County","Ida","48140",-83.59,41.89
"MI","East North Central","Monroe County","La Salle","48145",-83.46,41.85
"MI","East North Central","Monroe County","Lambertville","48144",-83.63,41.75
"MI","East North Central","Monroe County","Luna Pier","48157",-83.44,41.82
"MI","East North Central","Monroe County","Maybee","48159",-83.6,42
"MI","East North Central","Monroe County","Monroe","48161",-83.5,41.9
"MI","East North Central","Monroe County","Monroe","48162",-83.4,42
"MI","East North Central","Monroe County","Newport","48166",-83.3,42
"MI","East North Central","Monroe County","Ottawa Lake","49267",-83.73,41.77
"MI","East North Central","Monroe County","Petersburg","49270",-83.68,41.87
"MI","East North Central","Monroe County","Samaria","48177",-83.59,41.79
"MI","East North Central","Monroe County","South Rockwood","48179",-83.26,42.04
"MI","East North Central","Monroe County","Temperance","48182",-83.59,41.79
"MI","East North Central","Montcalm County","Carson City","48811",-84.86,43.19
"MI","East North Central","Montcalm County","Coral","49322",-85.34,43.36
"MI","East North Central","Montcalm County","Crystal","48818",-84.9,43.27
"MI","East North Central","Montcalm County","Edmore","48829",-85,43.4
"MI","East North Central","Montcalm County","Fenwick","48834",-85.1,43.1
"MI","East North Central","Montcalm County","Greenville","48838",-85.3,43.2
"MI","East North Central","Montcalm County","Howard City","49329",-85.5,43.4
"MI","East North Central","Montcalm County","Lakeview","48850",-85.3,43.4
"MI","East North Central","Montcalm County","Mcbrides","48852",-85.043,43.355
"MI","East North Central","Montcalm County","Pierson","49339",-85.49,43.34
"MI","East North Central","Montcalm County","Sheridan","48884",-85.1,43.2
"MI","East North Central","Montcalm County","Sidney","48885",-85.15,43.25
"MI","East North Central","Montcalm County","Six Lakes","48886",-85.16,43.43
"MI","East North Central","Montcalm County","Stanton","48888",-85.1,43.3
"MI","East North Central","Montcalm County","Trufant","49347",-85.36,43.32
"MI","East North Central","Montcalm County","Vestaburg","48891",-84.9,43.4
"MI","East North Central","Montmorency County","Atlanta","49709",-84.2,45
"MI","East North Central","Montmorency County","Hillman","49746",-84,45.1
"MI","East North Central","Montmorency County","Lewiston","49756",-84.2,44.8
"MI","East North Central","Muskegon County","Bailey","49303",-85.85,43.27
"MI","East North Central","Muskegon County","Casnovia","49318",-85.83,43.23
"MI","East North Central","Muskegon County","Fruitport","49415",-86.13,43.15
"MI","East North Central","Muskegon County","Holton","49425",-86.1,43.4
"MI","East North Central","Muskegon County","Montague","49437",-86.3,43.5
"MI","East North Central","Muskegon County","Muskegon","49440",-86.26,43.24
"MI","East North Central","Muskegon County","Muskegon","49441",-86.28,43.18
"MI","East North Central","Muskegon County","Muskegon","49442",-86.1,43.2
"MI","East North Central","Muskegon County","Muskegon","49444",-86.19,43.18
"MI","East North Central","Muskegon County","Muskegon","49445",-86.3,43.3
"MI","East North Central","Muskegon County","Ravenna","49451",-86,43.2
"MI","East North Central","Muskegon County","Twin Lake","49457",-86.2,43.4
"MI","East North Central","Muskegon County","Whitehall","49461",-86.3,43.4
"MI","East North Central","Newaygo County","Bitely","49309",-85.9,43.8
"MI","East North Central","Newaygo County","Brohman","49312",-85.813,43.69
"MI","East North Central","Newaygo County","Fremont","49412",-85.9,43.5
"MI","East North Central","Newaygo County","Grant","49327",-85.9,43.4
"MI","East North Central","Newaygo County","Newaygo","49337",-85.7,43.4
"MI","East North Central","Newaygo County","White Cloud","49349",-85.8,43.6
"MI","East North Central","Oakland County","Auburn Hills","48326",-83.28,42.67
"MI","East North Central","Oakland County","Berkley","48072",-83.18,42.5
"MI","East North Central","Oakland County","Birmingham","48009",-83.22,42.55
"MI","East North Central","Oakland County","Bloomfield Hills","48301",-83.28,42.54
"MI","East North Central","Oakland County","Bloomfield Hills","48302",-83.29,42.59
"MI","East North Central","Oakland County","Bloomfield Hills","48304",-83.24,42.59
"MI","East North Central","Oakland County","Clarkston","48346",-83.42,42.72
"MI","East North Central","Oakland County","Clarkston","48348",-83.41,42.76
"MI","East North Central","Oakland County","Clawson","48017",-83.15,42.54
"MI","East North Central","Oakland County","Commerce Township","48382",-83.5,42.58
"MI","East North Central","Oakland County","Davisburg","48350",-83.53,42.74
"MI","East North Central","Oakland County","Farmington","48331",-83.41,42.5
"MI","East North Central","Oakland County","Farmington","48334",-83.35,42.51
"MI","East North Central","Oakland County","Farmington","48335",-83.41,42.46
"MI","East North Central","Oakland County","Farmington","48336",-83.35,42.46
"MI","East North Central","Oakland County","Ferndale","48220",-83.14,42.46
"MI","East North Central","Oakland County","Franklin","48025",-83.26,42.52
"MI","East North Central","Oakland County","Hazel Park","48030",-83.1,42.46
"MI","East North Central","Oakland County","Highland","48356",-83.59,42.65
"MI","East North Central","Oakland County","Highland","48357",-83.64,42.65
"MI","East North Central","Oakland County","Holly","48442",-83.6,42.8
"MI","East North Central","Oakland County","Huntington Woods","48070",-83.17,42.48
"MI","East North Central","Oakland County","Keego Harbor","48320",-83.34,42.61
"MI","East North Central","Oakland County","Lake Orion","48359",-83.28,42.72
"MI","East North Central","Oakland County","Lake Orion","48360",-83.27,42.74
"MI","East North Central","Oakland County","Lake Orion","48362",-83.27,42.78
"MI","East North Central","Oakland County","Leonard","48367",-83.14,42.84
"MI","East North Central","Oakland County","Madison Heights","48071",-83.11,42.51
"MI","East North Central","Oakland County","Milford","48380",-83.67,42.58
"MI","East North Central","Oakland County","Milford","48381",-83.6,42.56
"MI","East North Central","Oakland County","New Hudson","48165",-83.62,42.5
"MI","East North Central","Oakland County","Northville","48167",-83.5,42.4
"MI","East North Central","Oakland County","Novi","48374",-83.52,42.47
"MI","East North Central","Oakland County","Novi","48375",-83.46,42.46
"MI","East North Central","Oakland County","Novi","48377",-83.48,42.5
"MI","East North Central","Oakland County","Oak Park","48237",-83.18,42.47
"MI","East North Central","Oakland County","Oakland","48363",-83.16,42.77
"MI","East North Central","Oakland County","Ortonville","48462",-83.43,42.85
"MI","East North Central","Oakland County","Oxford","48370",-83.2,42.84
"MI","East North Central","Oakland County","Oxford","48371",-83.29,42.85
"MI","East North Central","Oakland County","Pleasant Ridge","48069",-83.14,42.47
"MI","East North Central","Oakland County","Pontiac","48340",-83.29,42.67
"MI","East North Central","Oakland County","Pontiac","48341",-83.29,42.63
"MI","East North Central","Oakland County","Pontiac","48342",-83.28,42.64
"MI","East North Central","Oakland County","Rochester","48306",-83.09,42.74
"MI","East North Central","Oakland County","Rochester","48307",-83.12,42.66
"MI","East North Central","Oakland County","Rochester","48309",-83.19,42.66
"MI","East North Central","Oakland County","Royal Oak","48067",-83.14,42.49
"MI","East North Central","Oakland County","Royal Oak","48073",-83.16,42.52
"MI","East North Central","Oakland County","South Lyon","48178",-83.7,42.4
"MI","East North Central","Oakland County","Southfield","48033",-83.29,42.47
"MI","East North Central","Oakland County","Southfield","48034",-83.29,42.5
"MI","East North Central","Oakland County","Southfield","48075",-83.23,42.46
"MI","East North Central","Oakland County","Southfield","48076",-83.23,42.5
"MI","East North Central","Oakland County","Troy","48083",-83.12,42.56
"MI","East North Central","Oakland County","Troy","48084",-83.18,42.56
"MI","East North Central","Oakland County","Troy","48085",-83.12,42.6
"MI","East North Central","Oakland County","Troy","48098",-83.18,42.6
"MI","East North Central","Oakland County","Walled Lake","48390",-83.48,42.55
"MI","East North Central","Oakland County","Waterford","48327",-83.41,42.65
"MI","East North Central","Oakland County","Waterford","48328",-83.36,42.65
"MI","East North Central","Oakland County","Waterford","48329",-83.39,42.69
"MI","East North Central","Oakland County","West Bloomfield","48322",-83.38,42.54
"MI","East North Central","Oakland County","West Bloomfield","48323",-83.38,42.57
"MI","East North Central","Oakland County","West Bloomfield","48324",-83.38,42.59
"MI","East North Central","Oakland County","White Lake","48383",-83.53,42.66
"MI","East North Central","Oakland County","White Lake","48386",-83.48,42.66
"MI","East North Central","Oakland County","Wixom","48393",-83.56,42.51
"MI","East North Central","Oceana County","Hart","49420",-86.3,43.7
"MI","East North Central","Oceana County","Hesperia","49421",-86.1,43.6
"MI","East North Central","Oceana County","Mears","49436",-86.47,43.69
"MI","East North Central","Oceana County","New Era","49446",-86.4,43.6
"MI","East North Central","Oceana County","Pentwater","49449",-86.37,43.8
"MI","East North Central","Oceana County","Rothbury","49452",-86.27,43.51
"MI","East North Central","Oceana County","Shelby","49455",-86.3,43.6
"MI","East North Central","Oceana County","Walkerville","49459",-86.1,43.7
"MI","East North Central","Ogemaw County","Lupton","48635",-84,44.4
"MI","East North Central","Ogemaw County","Prescott","48756",-84,44.2
"MI","East North Central","Ogemaw County","Rose City","48654",-84.1,44.5
"MI","East North Central","Ogemaw County","West Branch","48661",-84.2,44.3
"MI","East North Central","Ontonagon County","Bergland","49910",-89.7,46.6
"MI","East North Central","Ontonagon County","Bruce Crossing","49912",-89.2,46.5
"MI","East North Central","Ontonagon County","Ewen","49925",-89.4,46.6
"MI","East North Central","Ontonagon County","Greenland","49929",-89.096,46.78
"MI","East North Central","Ontonagon County","Mass City","49948",-89,46.7
"MI","East North Central","Ontonagon County","Ontonagon","49953",-89.4,46.8
"MI","East North Central","Ontonagon County","Rockland","49960",-89.18,46.737
"MI","East North Central","Ontonagon County","Trout Creek","49967",-88.9,46.5
"MI","East North Central","Ontonagon County","White Pine","49971",-89.58,46.76
"MI","East North Central","Osceola County","Evart","49631",-85.3,43.9
"MI","East North Central","Osceola County","Hersey","49639",-85.4,43.8
"MI","East North Central","Osceola County","Leroy","49655",-85.4,44
"MI","East North Central","Osceola County","Marion","49665",-85.1,44.1
"MI","East North Central","Osceola County","Reed City","49677",-85.5,43.9
"MI","East North Central","Osceola County","Sears","49679",-85.1,43.9
"MI","East North Central","Osceola County","Tustin","49688",-85.4,44.1
"MI","East North Central","Oscoda County","Comins","48619",-84,44.8
"MI","East North Central","Oscoda County","Fairview","48621",-84,44.7
"MI","East North Central","Oscoda County","Luzerne","48636",-84.3,44.6
"MI","East North Central","Oscoda County","Mio","48647",-84.1,44.7
"MI","East North Central","Otsego County","Gaylord","49735",-84.6,45
"MI","East North Central","Otsego County","Johannesburg","49751",-84.4,45
"MI","East North Central","Otsego County","Vanderbilt","49795",-84.6,45.2
"MI","East North Central","Ottawa County","Allendale","49401",-85.95,42.98
"MI","East North Central","Ottawa County","Conklin","49403",-85.85,43.13
"MI","East North Central","Ottawa County","Coopersville","49404",-85.9,43.1
"MI","East North Central","Ottawa County","Grand Haven","49417",-86.1,43
"MI","East North Central","Ottawa County","Holland","49423",-86.1,42.7
"MI","East North Central","Ottawa County","Holland","49424",-86.1,42.8
"MI","East North Central","Ottawa County","Hudsonville","49426",-85.9,42.8
"MI","East North Central","Ottawa County","Jenison","49428",-85.84,42.92
"MI","East North Central","Ottawa County","Marne","49435",-85.83,43.03
"MI","East North Central","Ottawa County","Nunica","49448",-86.07,43.1
"MI","East North Central","Ottawa County","Spring Lake","49456",-86.2,43.09
"MI","East North Central","Ottawa County","West Olive","49460",-86.12,42.93
"MI","East North Central","Ottawa County","Zeeland","49464",-86,42.9
"MI","East North Central","Presque Isle County","Hawks","49743",-83.9,45.3
"MI","East North Central","Presque Isle County","Millersburg","49759",-84.1,45.4
"MI","East North Central","Presque Isle County","Onaway","49765",-84.2,45.4
"MI","East North Central","Presque Isle County","Posen","49776",-83.7,45.3
"MI","East North Central","Presque Isle County","Presque Isle","49777",-83.6,45.3
"MI","East North Central","Presque Isle County","Rogers City","49779",-83.9,45.4
"MI","East North Central","Roscommon County","Higgins Lake","48627",-84.779,44.491
"MI","East North Central","Roscommon County","Houghton Lake","48629",-84.7,44.3
"MI","East North Central","Roscommon County","Prudenville","48651",-84.7,44.3
"MI","East North Central","Roscommon County","Roscommon","48653",-84.6,44.5
"MI","East North Central","Roscommon County","Saint Helen","48656",-84.5,44.3
"MI","East North Central","Saginaw County","Birch Run","48415",-83.8,43.3
"MI","East North Central","Saginaw County","Brant","48614",-84.3,43.2
"MI","East North Central","Saginaw County","Bridgeport","48722",-83.83,43.34
"MI","East North Central","Saginaw County","Burt","48417",-83.93,43.26
"MI","East North Central","Saginaw County","Carrollton","48724",-83.93,43.45
"MI","East North Central","Saginaw County","Chesaning","48616",-84.1,43.2
"MI","East North Central","Saginaw County","Frankenmuth","48734",-83.74,43.36
"MI","East North Central","Saginaw County","Freeland","48623",-84.1,43.5
"MI","East North Central","Saginaw County","Hemlock","48626",-84.2,43.4
"MI","East North Central","Saginaw County","Merrill","48637",-84.3,43.4
"MI","East North Central","Saginaw County","Oakley","48649",-84.21,43.16
"MI","East North Central","Saginaw County","Saginaw","48601",-83.9,43.4
"MI","East North Central","Saginaw County","Saginaw","48602",-83.97,43.42
"MI","East North Central","Saginaw County","Saginaw","48603",-84.02,43.47
"MI","East North Central","Saginaw County","Saginaw","48604",-83.97,43.49
"MI","East North Central","Saginaw County","Saginaw","48607",-83.93,43.43
"MI","East North Central","Saginaw County","Saginaw","48609",-84.1,43.4
"MI","East North Central","Saginaw County","Saginaw","48638",-84.02,43.41
"MI","East North Central","Saginaw County","Saint Charles","48655",-84.2,43.3
"MI","East North Central","Sanilac County","Applegate","48401",-82.7,43.4
"MI","East North Central","Sanilac County","Brown City","48416",-83,43.2
"MI","East North Central","Sanilac County","Carsonville","48419",-82.7,43.4
"MI","East North Central","Sanilac County","Croswell","48422",-82.6,43.3
"MI","East North Central","Sanilac County","Decker","48426",-83.1,43.5
"MI","East North Central","Sanilac County","Deckerville","48427",-82.7,43.5
"MI","East North Central","Sanilac County","Forestville","48434",-82.609,43.662
"MI","East North Central","Sanilac County","Lexington","48450",-82.5,43.3
"MI","East North Central","Sanilac County","Marlette","48453",-83,43.3
"MI","East North Central","Sanilac County","Melvin","48454",-82.83,43.2
"MI","East North Central","Sanilac County","Minden City","48456",-82.7,43.7
"MI","East North Central","Sanilac County","Palms","48465",-82.7,43.6
"MI","East North Central","Sanilac County","Peck","48466",-82.81,43.28
"MI","East North Central","Sanilac County","Port Sanilac","48469",-82.56,43.45
"MI","East North Central","Sanilac County","Sandusky","48471",-82.9,43.4
"MI","East North Central","Sanilac County","Snover","48472",-83,43.5
"MI","East North Central","Schoolcraft County","Cooks","49817",-86.54,45.93
"MI","East North Central","Schoolcraft County","Germfask","49836",-85.9,46.2
"MI","East North Central","Schoolcraft County","Gulliver","49840",-86,46
"MI","East North Central","Schoolcraft County","Manistique","49854",-86.3,46.1
"MI","East North Central","Schoolcraft County","Seney","49883",-86.1,46.4
"MI","East North Central","Shiawassee County","Bancroft","48414",-84.08,42.86
"MI","East North Central","Shiawassee County","Byron","48418",-84,42.8
"MI","East North Central","Shiawassee County","Corunna","48817",-84,43
"MI","East North Central","Shiawassee County","Durand","48429",-84,42.9
"MI","East North Central","Shiawassee County","Henderson","48841",-84.23,43.13
"MI","East North Central","Shiawassee County","Laingsburg","48848",-84.4,42.9
"MI","East North Central","Shiawassee County","Lennon","48449",-83.95,43
"MI","East North Central","Shiawassee County","Morrice","48857",-84.14,42.85
"MI","East North Central","Shiawassee County","New Lothrop","48460",-83.99,43.14
"MI","East North Central","Shiawassee County","Owosso","48867",-84.2,43
"MI","East North Central","Shiawassee County","Perry","48872",-84.2,42.8
"MI","East North Central","Shiawassee County","Vernon","48476",-84.03,42.939
"MI","East North Central","St. Clair County","Algonac","48001",-82.58,42.64
"MI","East North Central","St. Clair County","Allenton","48002",-82.93,42.94
"MI","East North Central","St. Clair County","Avoca","48006",-82.7,43.1
"MI","East North Central","St. Clair County","Capac","48014",-82.94,43.03
"MI","East North Central","St. Clair County","Casco","48064",-82.67,42.77
"MI","East North Central","St. Clair County","Columbus","48063",-82.68,42.86
"MI","East North Central","St. Clair County","East China","48054",-82.54,42.77
"MI","East North Central","St. Clair County","Emmett","48022",-82.81,43.03
"MI","East North Central","St. Clair County","Fair Haven","48023",-82.67,42.69
"MI","East North Central","St. Clair County","Fort Gratiot","48059",-82.5,43.1
"MI","East North Central","St. Clair County","Goodells","48027",-82.68,42.94
"MI","East North Central","St. Clair County","Harsens Island","48028",-82.62,42.58
"MI","East North Central","St. Clair County","Jeddo","48032",-82.59,43.14
"MI","East North Central","St. Clair County","Marine City","48039",-82.55,42.69
"MI","East North Central","St. Clair County","Marysville","48040",-82.48,42.91
"MI","East North Central","St. Clair County","Memphis","48041",-82.8,42.94
"MI","East North Central","St. Clair County","North Street","48049",-82.58,43.04
"MI","East North Central","St. Clair County","Port Huron","48060",-82.47,42.99
"MI","East North Central","St. Clair County","Saint Clair","48079",-82.55,42.86
"MI","East North Central","St. Clair County","Smiths Creek","48074",-82.56,42.95
"MI","East North Central","St. Clair County","Yale","48097",-82.8,43.1
"MI","East North Central","St. Joseph County","Burr Oak","49030",-85.4,41.8
"MI","East North Central","St. Joseph County","Centreville","49032",-85.5,41.9
"MI","East North Central","St. Joseph County","Colon","49040",-85.34,41.97
"MI","East North Central","St. Joseph County","Constantine","49042",-85.7,41.9
"MI","East North Central","St. Joseph County","Leonidas","49066",-85.35,42.03
"MI","East North Central","St. Joseph County","Mendon","49072",-85.5,42
"MI","East North Central","St. Joseph County","Nottawa","49075",-85.449,41.918
"MI","East North Central","St. Joseph County","Sturgis","49091",-85.4,41.8
"MI","East North Central","St. Joseph County","Three Rivers","49093",-85.7,42
"MI","East North Central","St. Joseph County","White Pigeon","49099",-85.7,41.8
"MI","East North Central","Tuscola County","Akron","48701",-83.6,43.6
"MI","East North Central","Tuscola County","Caro","48723",-83.4,43.5
"MI","East North Central","Tuscola County","Cass City","48726",-83.2,43.6
"MI","East North Central","Tuscola County","Deford","48729",-83.2,43.5
"MI","East North Central","Tuscola County","Fairgrove","48733",-83.6,43.5
"MI","East North Central","Tuscola County","Fostoria","48435",-83.37,43.25
"MI","East North Central","Tuscola County","Gagetown","48735",-83.3,43.7
"MI","East North Central","Tuscola County","Kingston","48741",-83.2,43.4
"MI","East North Central","Tuscola County","Mayville","48744",-83.4,43.3
"MI","East North Central","Tuscola County","Millington","48746",-83.5,43.3
"MI","East North Central","Tuscola County","Reese","48757",-83.7,43.5
"MI","East North Central","Tuscola County","Silverwood","48760",-83.25,43.33
"MI","East North Central","Tuscola County","Unionville","48767",-83.5,43.6
"MI","East North Central","Tuscola County","Vassar","48768",-83.6,43.4
"MI","East North Central","Van Buren County","Bangor","49013",-86.1,42.3
"MI","East North Central","Van Buren County","Bloomingdale","49026",-85.97,42.38
"MI","East North Central","Van Buren County","Breedsville","49027",-86.074,42.347
"MI","East North Central","Van Buren County","Covert","49043",-86.27,42.29
"MI","East North Central","Van Buren County","Decatur","49045",-86,42.1
"MI","East North Central","Van Buren County","Gobles","49055",-85.9,42.4
"MI","East North Central","Van Buren County","Grand Junction","49056",-86.1,42.4
"MI","East North Central","Van Buren County","Hartford","49057",-86.2,42.2
"MI","East North Central","Van Buren County","Lawrence","49064",-86.07,42.22
"MI","East North Central","Van Buren County","Lawton","49065",-85.83,42.13
"MI","East North Central","Van Buren County","Mattawan","49071",-85.8,42.2
"MI","East North Central","Van Buren County","Paw Paw","49079",-85.9,42.2
"MI","East North Central","Van Buren County","South Haven","49090",-86.2,42.4
"MI","East North Central","Washtenaw County","Ann Arbor","48103",-83.9,42.3
"MI","East North Central","Washtenaw County","Ann Arbor","48104",-83.71,42.27
"MI","East North Central","Washtenaw County","Ann Arbor","48105",-83.7,42.3
"MI","East North Central","Washtenaw County","Ann Arbor","48108",-83.73,42.22
"MI","East North Central","Washtenaw County","Ann Arbor","48109",-83.72,42.28
"MI","East North Central","Washtenaw County","Chelsea","48118",-84,42.3
"MI","East North Central","Washtenaw County","Dexter","48130",-83.9,42.35
"MI","East North Central","Washtenaw County","Manchester","48158",-84,42.2
"MI","East North Central","Washtenaw County","Milan","48160",-83.7,42.1
"MI","East North Central","Washtenaw County","Saline","48176",-83.8,42.1
"MI","East North Central","Washtenaw County","Whitmore Lake","48189",-83.79,42.41
"MI","East North Central","Washtenaw County","Whittaker","48190",-83.601,42.124
"MI","East North Central","Washtenaw County","Willis","48191",-83.57,42.12
"MI","East North Central","Washtenaw County","Ypsilanti","48197",-83.62,42.21
"MI","East North Central","Washtenaw County","Ypsilanti","48198",-83.6,42.27
"MI","East North Central","Wayne County","Allen Park","48101",-83.21,42.26
"MI","East North Central","Wayne County","Belleville","48111",-83.5,42.2
"MI","East North Central","Wayne County","Canton","48187",-83.49,42.33
"MI","East North Central","Wayne County","Canton","48188",-83.49,42.29
"MI","East North Central","Wayne County","Dearborn","48120",-83.18,42.3
"MI","East North Central","Wayne County","Dearborn","48124",-83.25,42.3
"MI","East North Central","Wayne County","Dearborn","48126",-83.2,42.33
"MI","East North Central","Wayne County","Dearborn","48128",-83.27,42.32
"MI","East North Central","Wayne County","Dearborn Heights","48125",-83.26,42.29
"MI","East North Central","Wayne County","Dearborn Heights","48127",-83.27,42.33
"MI","East North Central","Wayne County","Detroit","48201",-83.06,42.35
"MI","East North Central","Wayne County","Detroit","48202",-83.08,42.38
"MI","East North Central","Wayne County","Detroit","48204",-83.14,42.37
"MI","East North Central","Wayne County","Detroit","48205",-82.98,42.43
"MI","East North Central","Wayne County","Detroit","48206",-83.11,42.37
"MI","East North Central","Wayne County","Detroit","48207",-83,42.35
"MI","East North Central","Wayne County","Detroit","48208",-83.09,42.35
"MI","East North Central","Wayne County","Detroit","48209",-83.11,42.3
"MI","East North Central","Wayne County","Detroit","48210",-83.13,42.34
"MI","East North Central","Wayne County","Detroit","48211",-83.05,42.38
"MI","East North Central","Wayne County","Detroit","48213",-82.99,42.4
"MI","East North Central","Wayne County","Detroit","48214",-82.98,42.37
"MI","East North Central","Wayne County","Detroit","48215",-82.95,42.38
"MI","East North Central","Wayne County","Detroit","48216",-83.08,42.33
"MI","East North Central","Wayne County","Detroit","48217",-83.15,42.28
"MI","East North Central","Wayne County","Detroit","48219",-83.25,42.42
"MI","East North Central","Wayne County","Detroit","48221",-83.14,42.43
"MI","East North Central","Wayne County","Detroit","48223",-83.25,42.39
"MI","East North Central","Wayne County","Detroit","48224",-82.94,42.41
"MI","East North Central","Wayne County","Detroit","48226",-83.05,42.33
"MI","East North Central","Wayne County","Detroit","48227",-83.19,42.39
